date,stationCode,stationName,rainfall,relativeHumidity,airTemperature_avg,wind_avg_speed
2023-03-22,PY001,Pingelly West,0,58.1,22.9,10.25
2023-03-23,PY001,Pingelly West,0,58.4,22.8,8.21
2023-03-24,PY001,Pingelly West,0,71.8,19.8,7.34
2023-03-25,PY001,Pingelly West,0.6,79.5,20.2,10.72
2023-03-26,PY001,Pingelly West,14.8,83.7,17.2,13.15
2023-03-27,PY001,Pingelly West,1.2,66.3,17.1,8.5
2023-03-28,PY001,Pingelly West,0,61.1,16.6,9.3
2023-03-29,PY001,Pingelly West,0,54.8,18.5,12.44
2023-03-30,PY001,Pingelly West,0,58.6,19.8,13.59
2023-03-31,PY001,Pingelly West,35.6,86.7,15.6,14.73
2023-04-01,PY001,Pingelly West,3,90.7,16.5,11.34
2023-04-02,PY001,Pingelly West,1.2,81.9,17.7,6.96
2023-04-03,PY001,Pingelly West,0,74.5,18.3,6.99
2023-04-04,PY001,Pingelly West,0,69.1,16.7,7.68
2023-04-05,PY001,Pingelly West,0,67.7,15.8,10.03
2023-04-06,PY001,Pingelly West,0,75.7,15.2,6.4
2023-04-07,PY001,Pingelly West,0,82.7,14.6,13.7
2023-04-08,PY001,Pingelly West,22.6,89.9,13.8,11.8
2023-04-09,PY001,Pingelly West,3.8,86.8,15.4,6.23
2023-04-10,PY001,Pingelly West,0.2,81.9,15.2,11.58
2023-04-11,PY001,Pingelly West,3.2,75.8,16.8,11.35
2023-04-12,PY001,Pingelly West,0.2,81.4,16.6,8.69
2023-04-13,PY001,Pingelly West,0,82.4,14.9,15.53
2023-04-14,PY001,Pingelly West,4.6,69,11.4,15.52
2023-04-15,PY001,Pingelly West,0,75.7,13,10.13
2023-04-16,PY001,Pingelly West,0.2,84.9,15.1,6.31
2023-04-17,PY001,Pingelly West,0.2,82.1,14.3,8.61
2023-04-18,PY001,Pingelly West,0.2,73,13.3,7.89
2023-04-19,PY001,Pingelly West,0,73.1,12.3,6.53
2023-04-20,PY001,Pingelly West,0,75.2,11.5,4.98
2023-04-21,PY001,Pingelly West,0.2,71,12.9,4.54
2023-04-22,PY001,Pingelly West,0,66.9,14.3,5.12
2023-04-23,PY001,Pingelly West,0,63.1,15.8,6.22
2023-04-24,PY001,Pingelly West,0.6,81.6,12.4,12.68
2023-04-25,PY001,Pingelly West,0.4,89.3,9.6,10.35
2023-04-26,PY001,Pingelly West,30.2,81.2,14,13.83
2023-04-27,PY001,Pingelly West,0.6,79.8,13.2,9.12
2023-04-28,PY001,Pingelly West,0.4,79.5,9.1,6.44
2023-04-29,PY001,Pingelly West,0.2,80,9.7,3.57
2023-04-30,PY001,Pingelly West,0,76.8,11.4,4.64
2023-05-01,PY001,Pingelly West,0.2,81.4,11.3,5.72
2023-05-02,PY001,Pingelly West,0.2,79.6,11.8,5.7
2023-05-03,PY001,Pingelly West,0,76.8,12.6,5.21
2023-05-04,PY001,Pingelly West,0,76.8,14.2,7.71
2023-05-05,PY001,Pingelly West,0.2,76.1,13.3,13.25
2023-05-06,PY001,Pingelly West,0,78,12,12.16
2023-05-07,PY001,Pingelly West,5.8,73.2,14.5,9.87
2023-05-08,PY001,Pingelly West,0,62.5,14.3,9.53
2023-05-09,PY001,Pingelly West,0,56.9,16.2,10.8
2023-05-10,PY001,Pingelly West,0.2,85.9,13.4,14.18
2023-05-11,PY001,Pingelly West,2.2,80.9,8.8,3.66
2023-05-12,PY001,Pingelly West,0.2,76.3,10.1,6.23
2023-05-13,PY001,Pingelly West,1.6,80,13,8.26
2023-05-14,PY001,Pingelly West,0.2,79.1,11.3,5.25
2023-05-15,PY001,Pingelly West,0,78.6,11.3,3.95
2023-05-16,PY001,Pingelly West,0,82,10.2,4.44
2023-05-17,PY001,Pingelly West,0,74.2,12,5.89
2023-05-18,PY001,Pingelly West,0.2,69.5,12.3,5.47
2023-05-19,PY001,Pingelly West,0,71,11.8,5.65
2023-05-20,PY001,Pingelly West,0,80.9,9.2,6.51
2023-05-21,PY001,Pingelly West,0,78.2,9.5,6.96
2023-05-22,PY001,Pingelly West,0,71.7,11.8,5.27
2023-05-23,PY001,Pingelly West,0,71.2,13.9,9.04
2023-05-24,PY001,Pingelly West,0.8,75.9,12.9,10.09
2023-05-25,PY001,Pingelly West,0,75.9,8.6,7.98
2023-05-26,PY001,Pingelly West,0.2,78.6,6,5.96
2023-05-27,PY001,Pingelly West,0,75.9,6.7,3.81
2023-05-28,PY001,Pingelly West,0,81.4,8,3.48
2023-05-29,PY001,Pingelly West,0,68.8,11.3,4.42
2023-05-30,PY001,Pingelly West,0.2,67.6,15.4,8.41
2023-05-31,PY001,Pingelly West,1,96.4,13,4.48
2023-06-01,PY001,Pingelly West,40.2,82.1,12.7,10.64
2023-06-02,PY001,Pingelly West,0,85,10.1,6.49
2023-06-03,PY001,Pingelly West,0.4,85.1,8.8,5.18
2023-06-04,PY001,Pingelly West,0,79.1,10.9,12.16
2023-06-05,PY001,Pingelly West,26.8,92,10.2,13.27
2023-06-06,PY001,Pingelly West,25.4,87.4,7.2,13.92
2023-06-07,PY001,Pingelly West,0.4,84.2,9.1,11.57
2023-06-08,PY001,Pingelly West,0,93.8,9.6,4.85
2023-06-09,PY001,Pingelly West,1.2,94.8,10.4,4.94
2023-06-10,PY001,Pingelly West,1,86.6,13.6,9.32
2023-06-11,PY001,Pingelly West,4.2,84.2,10.9,14.95
2023-06-12,PY001,Pingelly West,0.4,77.5,10.9,10.31
2023-06-13,PY001,Pingelly West,0.2,86.1,12.6,10.3
2023-06-14,PY001,Pingelly West,2.2,84,11.6,10.35
2023-06-15,PY001,Pingelly West,0,88.7,12,14.35
2023-06-16,PY001,Pingelly West,9,86.6,11.4,14.27
2023-06-17,PY001,Pingelly West,0.6,81.4,7,5.47
2023-06-18,PY001,Pingelly West,0.2,86.4,6.4,3.54
2023-06-19,PY001,Pingelly West,0,85.4,5.7,4.03
2023-06-20,PY001,Pingelly West,5.8,83.9,8,11.51
2023-06-21,PY001,Pingelly West,0.6,80.6,7.8,12.04
2023-06-22,PY001,Pingelly West,0.2,84.8,9.1,14.46
2023-06-23,PY001,Pingelly West,3.8,77.6,8.1,15.26
2023-06-24,PY001,Pingelly West,0.2,91.2,8.1,10.84
2023-06-25,PY001,Pingelly West,0.6,89.8,7.4,6.48
2023-06-26,PY001,Pingelly West,2.6,83.4,6.6,9.37
2023-06-27,PY001,Pingelly West,0.2,83.8,7.7,5.62
2023-06-28,PY001,Pingelly West,0,86.3,8.7,4.34
2023-06-29,PY001,Pingelly West,0.2,84.2,7.2,4.1
2023-06-30,PY001,Pingelly West,0.2,85,5.1,4.92
2023-07-01,PY001,Pingelly West,0.2,86.1,5,5.34
2023-07-02,PY001,Pingelly West,0.2,75.4,7,9.04
2023-07-03,PY001,Pingelly West,0,84,9.3,14.73
2023-07-04,PY001,Pingelly West,7.8,83.3,9.2,16.9
2023-07-05,PY001,Pingelly West,2,81.4,8.8,15.83
2023-07-06,PY001,Pingelly West,0.4,89.4,9.6,10.79
2023-07-07,PY001,Pingelly West,0.4,87.3,11.9,13.87
2023-07-08,PY001,Pingelly West,0.2,92,10,5.24
2023-07-09,PY001,Pingelly West,0.2,89.6,12.3,8.67
2023-07-10,PY001,Pingelly West,0.8,88.7,11.7,6.72
2023-07-11,PY001,Pingelly West,0.2,82.8,12.4,9.82
2023-07-12,PY001,Pingelly West,0.2,80.9,14,15.47
2023-07-13,PY001,Pingelly West,1.6,82,13.2,13.75
2023-07-14,PY001,Pingelly West,0.8,83.7,8.6,6.95
2023-07-15,PY001,Pingelly West,0.2,85.8,4.4,4.84
2023-07-16,PY001,Pingelly West,0.2,79.5,5.7,7.71
2023-07-17,PY001,Pingelly West,0,82.2,9.9,4.24
2023-07-18,PY001,Pingelly West,0.2,73.8,11.8,13.63
2023-07-19,PY001,Pingelly West,11,85.1,8.2,16.06
2023-07-20,PY001,Pingelly West,3.8,89.8,7,6.57
2023-07-21,PY001,Pingelly West,1.2,86.3,11.5,11.91
2023-07-22,PY001,Pingelly West,0.2,87.1,6.7,3.19
2023-07-23,PY001,Pingelly West,0.2,84.2,6.8,4.68
2023-07-24,PY001,Pingelly West,0.2,78.6,7.3,7.08
2023-07-25,PY001,Pingelly West,0,73.5,9.7,12.26
2023-07-26,PY001,Pingelly West,12.8,87.7,10.3,14.49
2023-07-27,PY001,Pingelly West,0.2,81,11.1,12.23
2023-07-28,PY001,Pingelly West,0,82.1,11.9,14.13
2023-07-29,PY001,Pingelly West,1.6,88.7,12.3,12.86
2023-07-30,PY001,Pingelly West,0.2,91.4,11.4,6.2
2023-07-31,PY001,Pingelly West,0.2,92,10.5,4.8
2023-08-01,PY001,Pingelly West,0.2,69.9,11.7,9.93
2023-08-02,PY001,Pingelly West,0,67.9,13.2,15.61
2023-08-03,PY001,Pingelly West,17.4,82.4,6.9,12.13
2023-08-04,PY001,Pingelly West,0.2,86.8,4.8,4.17
2023-08-05,PY001,Pingelly West,0.2,87.4,6,4.72
2023-08-06,PY001,Pingelly West,0.2,86.9,9.7,3.67
2023-08-07,PY001,Pingelly West,0.2,84.5,14.8,6.05
2023-08-08,PY001,Pingelly West,0.6,83.2,14.2,16.05
2023-08-09,PY001,Pingelly West,6,84.2,7.6,3.19
2023-08-10,PY001,Pingelly West,0.2,92.1,7.9,4.56
2023-08-11,PY001,Pingelly West,9.2,88.8,10.4,5.54
2023-08-12,PY001,Pingelly West,0.2,91,8.9,6.46
2023-08-13,PY001,Pingelly West,0,91.5,10.1,5.87
2023-01-01,PG001,Pingrup East,0,63.8,17.3,14.36
2023-01-02,PG001,Pingrup East,0,60.8,17.3,19.43
2023-01-03,PG001,Pingrup East,0,62.8,18.9,24.17
2023-01-04,PG001,Pingrup East,0,60,19.6,24.25
2023-01-05,PG001,Pingrup East,0,56.8,21,18.29
2023-01-06,PG001,Pingrup East,0,49.9,22.7,18.04
2023-01-07,PG001,Pingrup East,0,54.8,17.7,18.89
2023-01-08,PG001,Pingrup East,0,63.3,18.2,13.91
2023-01-09,PG001,Pingrup East,0,61.6,20.9,20.7
2023-01-10,PG001,Pingrup East,0,49.2,25.7,16.05
2023-01-11,PG001,Pingrup East,0,66.1,20.2,16.97
2023-01-12,PG001,Pingrup East,0,59.3,21.2,11.94
2023-01-13,PG001,Pingrup East,0,63.3,21.4,16.95
2023-01-14,PG001,Pingrup East,0,54,16.4,25.12
2023-01-15,PG001,Pingrup East,0,49.7,20,16.61
2023-01-16,PG001,Pingrup East,0,59.4,18.9,18.16
2023-01-17,PG001,Pingrup East,0,56.4,15.4,17.23
2023-01-18,PG001,Pingrup East,0,58.6,16.6,20.26
2023-01-19,PG001,Pingrup East,0,55.5,19,22.8
2023-01-20,PG001,Pingrup East,0,58,20.7,18.43
2023-01-21,PG001,Pingrup East,0.4,51,22.6,17.05
2023-01-22,PG001,Pingrup East,0.6,61.7,19.7,16.99
2023-01-23,PG001,Pingrup East,1,48.8,24.5,13.92
2023-01-24,PG001,Pingrup East,0,53.6,23.6,19.25
2023-01-25,PG001,Pingrup East,0,62.6,19.2,20.85
2023-01-26,PG001,Pingrup East,0,56.5,21.9,12.33
2023-01-27,PG001,Pingrup East,0,69.8,17.8,16.14
2023-01-28,PG001,Pingrup East,0,58.3,17.3,11.91
2023-01-29,PG001,Pingrup East,0,58.5,19.9,15.35
2023-01-30,PG001,Pingrup East,0,57.7,22.8,14.58
2023-01-31,PG001,Pingrup East,0,71.6,19,22.77
2023-02-01,PG001,Pingrup East,0,66.9,16.5,21.82
2023-02-02,PG001,Pingrup East,0,65.7,17.6,21.36
2023-02-03,PG001,Pingrup East,0,60.9,19.4,20.95
2023-02-04,PG001,Pingrup East,0,54.5,22,12.08
2023-02-05,PG001,Pingrup East,0,33.8,26.8,10.75
2023-02-06,PG001,Pingrup East,0,35.2,27.1,15.25
2023-02-07,PG001,Pingrup East,0,66.3,21.3,14.02
2023-02-08,PG001,Pingrup East,0,66.5,20.5,14.3
2023-02-09,PG001,Pingrup East,0,62.5,19.6,14.22
2023-02-10,PG001,Pingrup East,0,60.3,21.5,16.62
2023-02-11,PG001,Pingrup East,0,60.6,18.3,14.35
2023-02-12,PG001,Pingrup East,0,62.6,18.4,16.71
2023-02-13,PG001,Pingrup East,0,58.1,22.2,12.54
2023-02-14,PG001,Pingrup East,0,57,22,13.41
2023-02-15,PG001,Pingrup East,0,70.4,19.1,9.2
2023-02-16,PG001,Pingrup East,0.2,59.3,20.2,9.45
2023-02-17,PG001,Pingrup East,0,63,21,9.92
2023-02-18,PG001,Pingrup East,0,61.1,23.2,13.77
2023-02-19,PG001,Pingrup East,0,66.9,21.3,23.21
2023-02-20,PG001,Pingrup East,0,68.7,20.8,25.8
2023-02-21,PG001,Pingrup East,0,57.1,27.2,19.28
2023-02-22,PG001,Pingrup East,0,65.1,22.9,13.16
2023-02-23,PG001,Pingrup East,0.6,68.1,16.9,18.52
2023-02-24,PG001,Pingrup East,0,53.8,16.1,12.84
2023-02-25,PG001,Pingrup East,0,63.6,17.9,13.8
2023-02-26,PG001,Pingrup East,0,62.3,21.3,14.64
2023-02-27,PG001,Pingrup East,0,67.9,20.6,15.33
2023-02-28,PG001,Pingrup East,0,70.5,19.4,22.93
2023-03-01,PG001,Pingrup East,0,62.3,19.9,18.35
2023-03-02,PG001,Pingrup East,0,52.9,22.5,12.56
2023-03-03,PG001,Pingrup East,0,45.7,25.3,15.42
2023-03-04,PG001,Pingrup East,0,65.4,20,15.32
2023-03-05,PG001,Pingrup East,0,66.7,17.2,10.76
2023-03-06,PG001,Pingrup East,0,72.4,15.7,14.32
2023-03-07,PG001,Pingrup East,0,61.9,15.9,14.65
2023-03-08,PG001,Pingrup East,0,58.9,18.1,14.15
2023-03-09,PG001,Pingrup East,3.8,62.5,20.9,14.24
2023-03-10,PG001,Pingrup East,0,70.5,19.3,13.8
2023-03-11,PG001,Pingrup East,0,67.1,18.5,10.06
2023-03-12,PG001,Pingrup East,0,58.5,21.9,9.53
2023-03-13,PG001,Pingrup East,0,63.8,22,12.09
2023-03-14,PG001,Pingrup East,0,63,22.4,7.25
2023-03-15,PG001,Pingrup East,0,56.4,23.2,9.85
2023-03-16,PG001,Pingrup East,0,58.6,21.7,14.66
2023-03-17,PG001,Pingrup East,0,69.5,16.3,17.59
2023-03-18,PG001,Pingrup East,0,63.6,17.3,9.79
2023-03-19,PG001,Pingrup East,0,67.9,17.5,15.24
2023-03-20,PG001,Pingrup East,0,60.6,20.7,16.45
2023-03-21,PG001,Pingrup East,0,66.8,21.6,20.84
2023-03-22,PG001,Pingrup East,0,69.1,20.5,17.92
2023-03-23,PG001,Pingrup East,0,71.9,21,18.31
2023-03-24,PG001,Pingrup East,0,76.5,20.4,19.38
2023-03-25,PG001,Pingrup East,0.4,91.7,18.3,15.98
2023-03-26,PG001,Pingrup East,20.4,93,15.6,19.51
2023-03-27,PG001,Pingrup East,0.4,75.1,15.4,11.68
2023-03-28,PG001,Pingrup East,0,72.6,14.4,10.72
2023-03-29,PG001,Pingrup East,0.2,72.2,15.4,12.89
2023-03-30,PG001,Pingrup East,0,69,18.1,17.61
2023-03-31,PG001,Pingrup East,0,78,16,16.11
2023-04-01,PG001,Pingrup East,5.6,91.3,15.6,14.43
2023-04-02,PG001,Pingrup East,5.4,81.8,16.8,8.99
2023-04-03,PG001,Pingrup East,0,78.7,18.3,10.01
2023-04-04,PG001,Pingrup East,0,74.3,16,10.02
2023-04-05,PG001,Pingrup East,0,76.4,15,17.8
2023-04-06,PG001,Pingrup East,0.2,74.6,16.1,13.07
2023-04-07,PG001,Pingrup East,0.2,81.4,13.7,16.05
2023-04-08,PG001,Pingrup East,21.8,90.6,13.3,17.37
2023-04-09,PG001,Pingrup East,0.2,84.3,15.8,7.55
2023-04-10,PG001,Pingrup East,0.2,77.9,16.5,13.15
2023-04-11,PG001,Pingrup East,4.2,76,16.5,15.11
2023-04-12,PG001,Pingrup East,0,79.7,16.6,8.46
2023-04-13,PG001,Pingrup East,0,78.1,15.7,20.69
2023-04-14,PG001,Pingrup East,6,75.5,10,21.96
2023-04-15,PG001,Pingrup East,0.2,75.8,13.2,14.88
2023-04-16,PG001,Pingrup East,0.4,77.7,15.5,10.48
2023-04-17,PG001,Pingrup East,0.2,76.4,15.6,15.6
2023-04-18,PG001,Pingrup East,0,71.5,12.6,12.51
2023-04-19,PG001,Pingrup East,0,70.1,12.3,7.88
2023-04-20,PG001,Pingrup East,0,64.3,13.5,6.63
2023-04-21,PG001,Pingrup East,0,50.9,16,6.3
2023-04-22,PG001,Pingrup East,0,46.1,17.3,5.51
2023-04-23,PG001,Pingrup East,0,42,17.9,9.54
2023-04-24,PG001,Pingrup East,2.8,68.2,13.5,17.16
2023-04-25,PG001,Pingrup East,0,79.9,10.5,18.58
2023-04-26,PG001,Pingrup East,0.8,74.3,14.3,22.33
2023-04-27,PG001,Pingrup East,0,78.8,12.2,16.45
2023-04-28,PG001,Pingrup East,0.6,74.1,9.6,10.58
2023-04-29,PG001,Pingrup East,0,71.4,11.4,8.12
2023-04-30,PG001,Pingrup East,0,69.9,12.7,6.52
2023-05-01,PG001,Pingrup East,0,76.6,12.3,7.69
2023-05-02,PG001,Pingrup East,0,73.7,12.8,5.69
2023-05-03,PG001,Pingrup East,0.2,65.8,15.5,8.91
2023-05-04,PG001,Pingrup East,0,79,14.2,12.73
2023-05-05,PG001,Pingrup East,0,73.6,12.9,18.45
2023-05-06,PG001,Pingrup East,0,70.3,11.8,18.4
2023-05-07,PG001,Pingrup East,1,72.7,12.7,14.67
2023-05-08,PG001,Pingrup East,0.2,53.6,13.9,12.9
2023-05-09,PG001,Pingrup East,0,38.1,17,15.17
2023-05-10,PG001,Pingrup East,0,74,13.8,20.84
2023-05-11,PG001,Pingrup East,2.2,72,10,7.94
2023-05-12,PG001,Pingrup East,0.2,67.5,12.1,8.57
2023-05-13,PG001,Pingrup East,1.2,78.5,13,11.96
2023-05-14,PG001,Pingrup East,0.2,79.9,11.8,7.08
2023-05-15,PG001,Pingrup East,0,71.8,13.2,2.93
2023-05-16,PG001,Pingrup East,0.2,78.3,13,7.7
2023-05-17,PG001,Pingrup East,0.2,75.6,14.2,8.39
2023-05-18,PG001,Pingrup East,0.2,72.6,13.9,8.78
2023-05-19,PG001,Pingrup East,0.2,78.3,12.6,9.69
2023-05-20,PG001,Pingrup East,0.2,78.6,10.8,7.91
2023-05-21,PG001,Pingrup East,0.2,79.7,11,6.6
2023-05-22,PG001,Pingrup East,0,62.9,13.3,6.69
2023-05-23,PG001,Pingrup East,0,50.3,15.5,12.91
2023-05-24,PG001,Pingrup East,1,73.6,12.8,16.76
2023-05-25,PG001,Pingrup East,0,70.6,10.5,13.24
2023-05-26,PG001,Pingrup East,0,62.9,10.9,4.99
2023-05-27,PG001,Pingrup East,0,72.7,9,7.95
2023-05-28,PG001,Pingrup East,0,73.7,10.1,7.73
2023-05-29,PG001,Pingrup East,0,55.4,13,5.84
2023-05-30,PG001,Pingrup East,0,51.7,16.6,11.86
2023-05-31,PG001,Pingrup East,0.2,92.9,13.4,8.41
2023-06-01,PG001,Pingrup East,27.6,92.5,12.2,14.12
2023-06-02,PG001,Pingrup East,1.2,86.1,10.6,12.93
2023-06-03,PG001,Pingrup East,0,83.3,11,6.07
2023-06-04,PG001,Pingrup East,0.2,74.6,11.4,13.02
2023-06-05,PG001,Pingrup East,1.4,91.9,9.4,15.25
2023-06-06,PG001,Pingrup East,15.2,85.5,6.4,21.21
2023-06-07,PG001,Pingrup East,0.4,85.7,7.4,16.53
2023-06-08,PG001,Pingrup East,0.2,90.3,10.5,12.95
2023-06-09,PG001,Pingrup East,0.2,89.3,10.6,7.51
2023-06-10,PG001,Pingrup East,1.4,85.2,13.2,13.65
2023-06-11,PG001,Pingrup East,1,83.8,10.3,20.81
2023-06-12,PG001,Pingrup East,1.8,82.4,9.9,13.67
2023-06-13,PG001,Pingrup East,0,84.8,12,17.08
2023-06-14,PG001,Pingrup East,0,82.5,10.6,13.44
2023-06-15,PG001,Pingrup East,0,83.2,11.2,23.28
2023-06-16,PG001,Pingrup East,0.2,85.9,9.8,21.68
2023-06-17,PG001,Pingrup East,2.4,84.9,7,9.21
2023-06-18,PG001,Pingrup East,0,83.4,7.8,8.51
2023-06-19,PG001,Pingrup East,0.2,78.3,7.3,6.02
2023-06-20,PG001,Pingrup East,2.2,88.9,6.6,14.58
2023-06-21,PG001,Pingrup East,5.2,85.3,7.2,19.54
2023-06-22,PG001,Pingrup East,0.2,83.7,8.7,22.11
2023-06-23,PG001,Pingrup East,1,83.1,6.5,22.7
2023-06-24,PG001,Pingrup East,0.2,93.4,7,16.98
2023-06-25,PG001,Pingrup East,1.2,91.6,6,10.04
2023-06-26,PG001,Pingrup East,1.6,92.1,6.1,14.39
2023-06-27,PG001,Pingrup East,1.2,89.6,7.1,9.52
2023-06-28,PG001,Pingrup East,0.6,90.6,7.8,9.94
2023-06-29,PG001,Pingrup East,0.2,82.5,7.7,5.24
2023-06-30,PG001,Pingrup East,0,74.1,8.7,6.73
2023-07-01,PG001,Pingrup East,0.2,80.8,7,5.7
2023-07-02,PG001,Pingrup East,0.2,75.1,8,11.76
2023-07-03,PG001,Pingrup East,0,78,9.3,18.25
2023-07-04,PG001,Pingrup East,10.2,83,8.8,24.12
2023-07-05,PG001,Pingrup East,0,84,8.2,21.75
2023-07-06,PG001,Pingrup East,0.8,87.1,9,16.76
2023-07-07,PG001,Pingrup East,0,83.8,12.2,21.32
2023-07-08,PG001,Pingrup East,0,83.6,11.6,10.42
2023-07-09,PG001,Pingrup East,0,83,11.9,11.74
2023-07-10,PG001,Pingrup East,0.4,80.1,11.6,12.43
2023-07-11,PG001,Pingrup East,0,76.8,12.6,16.25
2023-07-12,PG001,Pingrup East,0,80.7,13.1,19.05
2023-07-13,PG001,Pingrup East,1,85,11.7,14.62
2023-07-14,PG001,Pingrup East,0.4,84.4,8.2,13.49
2023-07-15,PG001,Pingrup East,0.4,76.5,5.5,8.92
2023-07-16,PG001,Pingrup East,0.2,68.4,7.4,14.01
2023-07-17,PG001,Pingrup East,0,77.9,10.9,9.4
2023-07-18,PG001,Pingrup East,0,63,13.1,18.46
2023-07-19,PG001,Pingrup East,3.4,84.9,7.7,19.03
2023-07-20,PG001,Pingrup East,0.8,86,6.9,14.6
2023-07-21,PG001,Pingrup East,0.2,91,9.2,17.24
2023-07-22,PG001,Pingrup East,1.2,82.4,7.9,6.09
2023-07-23,PG001,Pingrup East,0.2,77.6,8.6,6.66
2023-07-24,PG001,Pingrup East,0,62.9,9.5,9.33
2023-07-25,PG001,Pingrup East,0.2,53.7,12.3,16.12
2023-07-26,PG001,Pingrup East,3.4,84,10.2,19.28
2023-07-27,PG001,Pingrup East,1.6,82,10.2,19.47
2023-07-28,PG001,Pingrup East,0,79.2,10.7,18.16
2023-07-29,PG001,Pingrup East,1,86.5,12.4,17.48
2023-07-30,PG001,Pingrup East,0.2,89.3,11.3,9.54
2023-07-31,PG001,Pingrup East,0.2,88.6,10.7,5.11
2023-08-01,PG001,Pingrup East,0.2,62.3,12.4,11.12
2023-08-02,PG001,Pingrup East,0,63.7,13.4,16.39
2023-08-03,PG001,Pingrup East,41.4,88.3,7,18.5
2023-08-04,PG001,Pingrup East,0.6,82.6,6.1,3.67
2023-08-05,PG001,Pingrup East,0,80.5,7.2,5.37
2023-08-06,PG001,Pingrup East,0.2,82.1,10.4,5.74
2023-08-07,PG001,Pingrup East,0.2,78.5,15.5,8.77
2023-08-08,PG001,Pingrup East,0.4,81.5,14.5,16.41
2023-08-09,PG001,Pingrup East,5,81.8,8.1,5.75
2023-08-10,PG001,Pingrup East,0,90.3,7.7,4.66
2023-08-11,PG001,Pingrup East,6,91.2,9.3,8.11
2023-08-12,PG001,Pingrup East,0.6,90.6,10.2,10.03
2023-08-13,PG001,Pingrup East,0,86.8,10.8,5.7
2023-01-01,PINJ,Pinjar Tower,0,64.7,21.5,27.32
2023-01-02,PINJ,Pinjar Tower,0,49.2,24.9,28.81
2023-01-03,PINJ,Pinjar Tower,0,40.7,27.5,34.36
2023-01-04,PINJ,Pinjar Tower,0,41.7,28.2,31.96
2023-01-05,PINJ,Pinjar Tower,0,31.9,31.1,25.05
2023-01-06,PINJ,Pinjar Tower,0,53,25.9,35.69
2023-01-07,PINJ,Pinjar Tower,0,66.4,20.1,28.66
2023-01-08,PINJ,Pinjar Tower,0,67.9,22.2,26.2
2023-01-09,PINJ,Pinjar Tower,0,56.7,26.5,27.15
2023-01-10,PINJ,Pinjar Tower,0,62.9,26.5,21.8
2023-01-11,PINJ,Pinjar Tower,0,71.2,22,25.81
2023-01-12,PINJ,Pinjar Tower,0,69.5,23.5,22.44
2023-01-13,PINJ,Pinjar Tower,0,77.1,23.1,32.49
2023-01-14,PINJ,Pinjar Tower,0,43.8,24.4,29.84
2023-01-15,PINJ,Pinjar Tower,0,54.2,23.3,31.74
2023-01-16,PINJ,Pinjar Tower,0,66.2,20.9,38.03
2023-01-17,PINJ,Pinjar Tower,0,53.6,21,25.79
2023-01-18,PINJ,Pinjar Tower,0,46,24.1,32.61
2023-01-19,PINJ,Pinjar Tower,0,40.4,28.2,26.68
2023-01-20,PINJ,Pinjar Tower,0,49.7,29.2,19.51
2023-01-21,PINJ,Pinjar Tower,0,32.4,32.1,19.57
2023-01-22,PINJ,Pinjar Tower,0,71.7,26.1,18.02
2023-01-23,PINJ,Pinjar Tower,0,77.3,25.5,15.21
2023-01-24,PINJ,Pinjar Tower,0.2,78.1,24.6,20.93
2023-01-25,PINJ,Pinjar Tower,0,61.1,24.9,22.62
2023-01-26,PINJ,Pinjar Tower,0,59.3,24.8,27.87
2023-01-27,PINJ,Pinjar Tower,0,70.3,22.3,28.14
2023-01-28,PINJ,Pinjar Tower,0,58.2,23.7,23.94
2023-01-29,PINJ,Pinjar Tower,0,43.2,29,22.04
2023-01-30,PINJ,Pinjar Tower,0,44.7,30.2,23.01
2023-01-31,PINJ,Pinjar Tower,0,57.6,27.5,26.81
2023-02-01,PINJ,Pinjar Tower,0,51.3,26.1,35.86
2023-02-02,PINJ,Pinjar Tower,0,40.8,26.6,36.65
2023-02-03,PINJ,Pinjar Tower,0,42,28.5,32
2023-02-04,PINJ,Pinjar Tower,0,26.4,32.6,21.8
2023-02-05,PINJ,Pinjar Tower,0,73.2,26.7,19.01
2023-02-06,PINJ,Pinjar Tower,0,81.2,23.1,25.35
2023-02-07,PINJ,Pinjar Tower,0,78.8,23.3,20.92
2023-02-08,PINJ,Pinjar Tower,0,70.7,24.2,23.1
2023-02-09,PINJ,Pinjar Tower,0,67.5,24.8,23.53
2023-02-10,PINJ,Pinjar Tower,0,67.7,24.3,26.14
2023-02-11,PINJ,Pinjar Tower,0,66,22,25.31
2023-02-12,PINJ,Pinjar Tower,0,60,24.3,27.58
2023-02-13,PINJ,Pinjar Tower,0,54.3,26.4,27.94
2023-02-14,PINJ,Pinjar Tower,0,75.5,22.8,26.65
2023-02-15,PINJ,Pinjar Tower,0,72.5,22.6,19.4
2023-02-16,PINJ,Pinjar Tower,0,67.8,21.9,20.37
2023-02-17,PINJ,Pinjar Tower,0,71.8,22.9,24.24
2023-02-18,PINJ,Pinjar Tower,0,62.4,25.7,27.69
2023-02-19,PINJ,Pinjar Tower,0,62.3,26.3,24.61
2023-02-20,PINJ,Pinjar Tower,0,58,28,25.49
2023-02-21,PINJ,Pinjar Tower,0,86.6,24.8,21.58
2023-02-22,PINJ,Pinjar Tower,0,80.2,23.4,25.87
2023-02-23,PINJ,Pinjar Tower,0,62.3,22.2,33.7
2023-02-24,PINJ,Pinjar Tower,0,45.2,22.3,27.03
2023-02-25,PINJ,Pinjar Tower,0,45.7,25.3,25.33
