stationCode,stationName,airTemperature.max,airTemperature.maxTime,airTemperature.min,airTemperature.minTime,evapotranspiration.shortCrop,evapotranspiration.tallCrop,panEvaporation,period.day,period.from,period.hour,period.minute,period.month,period.to,period.year,rainfall,relativeHumidity.max,relativeHumidity.maxTime,relativeHumidity.min,relativeHumidity.minTime,soilTemperature.max,soilTemperature.maxTime,soilTemperature.min,soilTemperature.minTime,solarExposure,avg.speed,height,max.direction.compassPoint,max.direction.degrees,max.speed,max.time
BG001,Kings Park,30.2,2022-11-30T01:37:00Z,19.4,2022-11-30T21:25:00Z,5.4,6.01,6.7,1,2022-11-30T16:00:00Z,,,12,2022-12-01T16:00:00Z,2022,0,78.9,2022-12-01T00:52:00Z,41.3,2022-11-30T01:47:00Z,34.2,2022-11-30T06:57:00Z,25,2022-11-30T23:54:00Z,27439.9,3.71,3,NNW,343,27.32,2022-11-30T03:17:00Z
BG001,Kings Park,23.3,2022-12-01T03:29:00Z,15.7,2022-12-01T21:42:00Z,2.86,3.36,2.9,2,2022-12-01T16:00:00Z,,,12,2022-12-02T16:00:00Z,2022,0,79,2022-12-01T01:02:00Z,58.7,2022-12-01T03:36:00Z,28.3,2022-12-01T08:19:00Z,22.4,2022-12-01T22:43:00Z,14320.7,6.08,3,S,188,20.27,2022-12-01T05:05:00Z
BG001,Kings Park,24,2022-12-02T05:59:00Z,15.6,2022-12-02T21:01:00Z,5.76,6.51,7.3,3,2022-12-02T16:00:00Z,,,12,2022-12-03T16:00:00Z,2022,0,86.6,2022-12-02T19:14:00Z,42.7,2022-12-02T06:59:00Z,31.2,2022-12-02T07:18:00Z,21.4,2022-12-02T22:08:00Z,30800.8,6.9,3,S,186,28.84,2022-12-02T04:52:00Z
BG001,Kings Park,27.3,2022-12-03T05:14:00Z,17.7,2022-12-03T19:01:00Z,6.57,7.61,8.7,4,2022-12-03T16:00:00Z,,,12,2022-12-04T16:00:00Z,2022,0,77.1,2022-12-03T12:10:00Z,43.6,2022-12-03T03:29:00Z,31.8,2022-12-03T07:15:00Z,22.4,2022-12-03T22:17:00Z,31202.9,8.12,3,SW,214,27.83,2022-12-03T08:27:00Z
BG001,Kings Park,30.2,2022-12-04T07:44:00Z,16.8,2022-12-04T20:24:00Z,6.5600000000000005,7.72,8.2,5,2022-12-04T16:00:00Z,,,12,2022-12-05T16:00:00Z,2022,0,74.8,2022-12-04T20:17:00Z,32.7,2022-12-04T07:45:00Z,32.3,2022-12-04T08:13:00Z,22.6,2022-12-04T22:12:00Z,29874.4,7.09,3,SSE,150,26.82,2022-12-04T13:22:00Z
BG001,Kings Park,27.8,2022-12-05T04:47:00Z,17.2,2022-12-05T21:07:00Z,6.09,7.04,7.8,6,2022-12-05T16:00:00Z,,,12,2022-12-06T16:00:00Z,2022,0,75.3,2022-12-05T21:31:00Z,42.4,2022-12-05T04:49:00Z,32.9,2022-12-05T07:08:00Z,22.9,2022-12-05T22:15:00Z,29926.5,6.74,3,SSW,205,26.32,2022-12-05T08:41:00Z
BG001,Kings Park,25.8,2022-12-06T05:16:00Z,15.2,2022-12-06T21:20:00Z,5.72,6.92,7.7,7,2022-12-06T16:00:00Z,,,12,2022-12-07T16:00:00Z,2022,0,66.1,2022-12-06T11:56:00Z,35.9,2022-12-06T14:40:00Z,30.6,2022-12-06T07:22:00Z,21.3,2022-12-06T22:47:00Z,27279.9,8.42,3,ESE,122,40.9,2022-12-06T19:03:00Z
BG001,Kings Park,31.3,2022-12-07T08:43:00Z,19.8,2022-12-07T15:39:00Z,7.3,8.6,9.6,8,2022-12-07T16:00:00Z,,,12,2022-12-08T16:00:00Z,2022,0,68.2,2022-12-07T11:19:00Z,23.7,2022-12-07T08:33:00Z,32.7,2022-12-07T08:05:00Z,23.4,2022-12-07T01:01:00Z,32786.6,6.22,3,SSW,204,43.42,2022-12-07T14:08:00Z
BG001,Kings Park,26.1,2022-12-08T02:05:00Z,16.8,2022-12-08T18:19:00Z,5.63,6.37,6.9,9,2022-12-08T16:00:00Z,,,12,2022-12-09T16:00:00Z,2022,0,77.5,2022-12-08T14:36:00Z,38.5,2022-12-08T01:34:00Z,32.7,2022-12-08T06:11:00Z,23.3,2022-12-08T22:16:00Z,28884.3,5.63,3,SSW,211,26.82,2022-12-08T05:05:00Z
BG001,Kings Park,24.3,2022-12-09T05:31:00Z,13.1,2022-12-09T21:06:00Z,5.94,6.82,7.6,10,2022-12-09T16:00:00Z,,,12,2022-12-10T16:00:00Z,2022,0,82.6,2022-12-09T21:21:00Z,36.6,2022-12-09T05:10:00Z,31.8,2022-12-09T07:11:00Z,21.7,2022-12-09T22:25:00Z,31701,7.24,3,SSW,202,26.32,2022-12-09T06:54:00Z
BG001,Kings Park,25.2,2022-12-10T04:23:00Z,14.8,2022-12-10T21:18:00Z,6.75,7.99,9.3,11,2022-12-10T16:00:00Z,,,12,2022-12-11T16:00:00Z,2022,0,65.4,2022-12-10T21:34:00Z,29.1,2022-12-10T06:48:00Z,31.3,2022-12-10T07:07:00Z,21.4,2022-12-10T22:39:00Z,33406.2,6.71,3,SW,217,32.87,2022-12-10T06:46:00Z
BG001,Kings Park,27.2,2022-12-11T06:29:00Z,14.6,2022-12-11T21:24:00Z,6.9,8.05,9.1,12,2022-12-11T16:00:00Z,,,12,2022-12-12T16:00:00Z,2022,0,70.6,2022-12-11T12:02:00Z,21.7,2022-12-11T06:30:00Z,32.1,2022-12-11T07:19:00Z,21.5,2022-12-11T22:38:00Z,34162.8,7.33,3,SSW,209,25.81,2022-12-11T07:21:00Z
BG001,Kings Park,29.7,2022-12-12T08:00:00Z,15.6,2022-12-13T01:00:00Z,6.75,8.11,9,13,2022-12-12T16:00:00Z,,,12,2022-12-13T16:00:00Z,2022,0,61.6,2022-12-13T00:58:00Z,18.2,2022-12-12T08:36:00Z,32.6,2022-12-12T08:07:00Z,22.8,2022-12-13T00:42:00Z,29079.6,7.45,3,SE,133,34.88,2022-12-12T17:38:00Z
BG001,Kings Park,22.6,2022-12-13T09:10:00Z,14.9,2022-12-13T04:53:00Z,3.77,4.64,4.9,14,2022-12-13T16:00:00Z,,,12,2022-12-14T16:00:00Z,2022,2.6,84,2022-12-13T04:50:00Z,39.5,2022-12-13T15:33:00Z,24.8,2022-12-13T09:17:00Z,19.5,2022-12-13T21:55:00Z,17494.9,6.01,3,E,85,27.83,2022-12-13T02:26:00Z
BG001,Kings Park,30,2022-12-14T06:37:00Z,18.1,2022-12-14T20:04:00Z,7.09,8.16,9.4,15,2022-12-14T16:00:00Z,,,12,2022-12-15T16:00:00Z,2022,0,78.2,2022-12-14T13:41:00Z,27.1,2022-12-14T05:53:00Z,32,2022-12-14T07:41:00Z,21.8,2022-12-14T01:01:00Z,33364.3,6.61,3,SSW,210,27.83,2022-12-14T07:57:00Z
BG001,Kings Park,31.1,2022-12-15T05:59:00Z,16.7,2022-12-15T20:59:00Z,7.12,8.45,9.2,16,2022-12-15T16:00:00Z,,,12,2022-12-16T16:00:00Z,2022,0,64.6,2022-12-15T21:27:00Z,27.5,2022-12-15T06:05:00Z,33.1,2022-12-15T07:47:00Z,23,2022-12-15T22:40:00Z,32182.3,6.74,3,SSW,211,30.85,2022-12-15T08:17:00Z
BG001,Kings Park,30.4,2022-12-16T07:37:00Z,16.9,2022-12-16T21:04:00Z,7.6,8.97,10.2,17,2022-12-16T16:00:00Z,,,12,2022-12-17T16:00:00Z,2022,0,63.2,2022-12-16T21:35:00Z,20,2022-12-16T08:40:00Z,34,2022-12-16T08:00:00Z,23.4,2022-12-16T22:25:00Z,34001.5,6.26,3,ESE,113,28.33,2022-12-16T14:17:00Z
BG001,Kings Park,30.3,2022-12-17T05:22:00Z,18.9,2022-12-17T15:32:00Z,7.01,8.26,9.1,18,2022-12-17T16:00:00Z,,,12,2022-12-18T16:00:00Z,2022,0,75,2022-12-17T15:43:00Z,29,2022-12-17T05:21:00Z,33.7,2022-12-17T07:21:00Z,24.1,2022-12-17T22:51:00Z,32125.4,6.17,3,SSW,197,28.33,2022-12-17T07:41:00Z
BG001,Kings Park,32.9,2022-12-18T06:24:00Z,21.5,2022-12-18T20:55:00Z,7.6,9.19,9.9,19,2022-12-18T16:00:00Z,,,12,2022-12-19T16:00:00Z,2022,0,50.8,2022-12-18T15:47:00Z,19.6,2022-12-18T06:23:00Z,34.4,2022-12-18T07:42:00Z,25,2022-12-18T22:48:00Z,31745,5.85,3,SE,142,28.33,2022-12-18T18:46:00Z
BG001,Kings Park,36.4,2022-12-19T06:14:00Z,22.1,2022-12-19T14:54:00Z,8.13,9.9,10.8,20,2022-12-19T16:00:00Z,,,12,2022-12-20T16:00:00Z,2022,0,54.1,2022-12-19T14:45:00Z,11.8,2022-12-19T04:07:00Z,36.4,2022-12-19T07:27:00Z,26.3,2022-12-19T22:21:00Z,32938.9,6.25,3,SSW,208,25.81,2022-12-19T08:29:00Z
BG001,Kings Park,36.6,2022-12-20T05:30:00Z,21.4,2022-12-20T21:21:00Z,8.76,10.81,11,21,2022-12-20T16:00:00Z,,,12,2022-12-21T16:00:00Z,2022,0,40.8,2022-12-20T14:06:00Z,11.8,2022-12-20T04:44:00Z,36.8,2022-12-20T07:25:00Z,26.5,2022-12-20T22:42:00Z,33591.7,4.83,3,SSW,205,27.83,2022-12-20T08:07:00Z
BG001,Kings Park,34.5,2022-12-21T05:46:00Z,20.8,2022-12-21T21:38:00Z,7.11,8.34,9.3,22,2022-12-21T16:00:00Z,,,12,2022-12-22T16:00:00Z,2022,0,65.7,2022-12-21T14:08:00Z,21.9,2022-12-21T03:31:00Z,36.1,2022-12-21T06:38:00Z,26.8,2022-12-21T22:45:00Z,30976.2,5.08,3,SE,133,29.34,2022-12-21T18:28:00Z
BG001,Kings Park,36.5,2022-12-22T05:16:00Z,19.5,2022-12-22T20:15:00Z,7.57,8.8,9.9,23,2022-12-22T16:00:00Z,,,12,2022-12-23T16:00:00Z,2022,0,66,2022-12-22T20:21:00Z,17.1,2022-12-22T04:36:00Z,37.2,2022-12-22T07:36:00Z,27,2022-12-22T22:18:00Z,33097.1,3.88,3,SE,146,28.84,2022-12-22T02:36:00Z
BG001,Kings Park,37.2,2022-12-23T03:25:00Z,17.7,2022-12-23T19:23:00Z,7.51,8.61,9.5,24,2022-12-23T16:00:00Z,,,12,2022-12-24T16:00:00Z,2022,0,82.9,2022-12-23T19:29:00Z,11.4,2022-12-23T03:07:00Z,37.6,2022-12-23T07:36:00Z,26.5,2022-12-23T22:24:00Z,33485.3,4.7,3,SW,218,25.81,2022-12-23T06:19:00Z
BG001,Kings Park,31.7,2022-12-24T05:10:00Z,15.3,2022-12-24T21:05:00Z,7.09,7.99,9,25,2022-12-24T16:00:00Z,,,12,2022-12-25T16:00:00Z,2022,0,88.2,2022-12-24T20:52:00Z,28.3,2022-12-24T05:04:00Z,36.4,2022-12-24T07:08:00Z,25.6,2022-12-24T22:21:00Z,33540.1,4.79,3,SSW,204,24.8,2022-12-24T08:43:00Z
BG001,Kings Park,29.7,2022-12-25T06:53:00Z,16.7,2022-12-25T20:55:00Z,6.8100000000000005,7.54,8.3,26,2022-12-25T16:00:00Z,,,12,2022-12-26T16:00:00Z,2022,0,86.6,2022-12-25T20:37:00Z,38.3,2022-12-25T04:53:00Z,35.7,2022-12-25T07:30:00Z,25.3,2022-12-25T23:00:00Z,33793.9,6.69,3,S,190,25.31,2022-12-25T08:19:00Z
BG001,Kings Park,26.3,2022-12-26T03:04:00Z,16.1,2022-12-26T19:57:00Z,5.93,6.8,7.6,27,2022-12-26T16:00:00Z,,,12,2022-12-27T16:00:00Z,2022,0,77.3,2022-12-26T17:54:00Z,50.3,2022-12-26T06:48:00Z,33.9,2022-12-26T07:34:00Z,24.4,2022-12-26T22:01:00Z,29747.4,7.49,3,SSW,200,34.38,2022-12-26T08:57:00Z
BG001,Kings Park,25.9,2022-12-27T06:27:00Z,15.5,2022-12-27T21:19:00Z,6.85,8.07,9.3,28,2022-12-27T16:00:00Z,,,12,2022-12-28T16:00:00Z,2022,0,64.1,2022-12-27T11:25:00Z,40.4,2022-12-28T01:00:00Z,32.9,2022-12-27T07:37:00Z,23.4,2022-12-27T23:01:00Z,33193.5,6.06,3,SSW,199,34.38,2022-12-27T08:23:00Z
BG001,Kings Park,29.5,2022-12-28T05:47:00Z,17.9,2022-12-28T16:17:00Z,7.1,8.22,9.4,29,2022-12-28T16:00:00Z,,,12,2022-12-29T16:00:00Z,2022,0,77.8,2022-12-28T16:12:00Z,23.9,2022-12-28T05:33:00Z,34,2022-12-28T07:48:00Z,24.1,2022-12-28T22:36:00Z,34151.8,4.94,3,ESE,102,23.29,2022-12-28T02:06:00Z
BG001,Kings Park,35.1,2022-12-29T05:40:00Z,15.1,2022-12-29T21:30:00Z,7.48,8.68,9.6,30,2022-12-29T16:00:00Z,,,12,2022-12-30T16:00:00Z,2022,0,80.6,2022-12-29T21:34:00Z,12.1,2022-12-29T04:43:00Z,35.5,2022-12-29T07:42:00Z,24.6,2022-12-29T22:59:00Z,33868.4,3.81,3,SSW,209,25.31,2022-12-29T08:05:00Z
BG001,Kings Park,31.4,2022-12-30T02:03:00Z,17.6,2022-12-30T20:55:00Z,6.49,7.31,8.1,31,2022-12-30T16:00:00Z,,,12,2022-12-31T16:00:00Z,2022,0,86.1,2022-12-30T12:47:00Z,25.6,2022-12-30T04:19:00Z,35.3,2022-12-30T07:22:00Z,25.4,2022-12-30T21:47:00Z,30935.4,8.55,3,SSW,196,24.3,2022-12-30T04:54:00Z
BG001,Kings Park,25.6,2022-12-31T04:41:00Z,16.2,2022-12-31T21:03:00Z,6.32,7.36,8.3,1,2022-12-31T16:00:00Z,,,1,2023-01-01T16:00:00Z,2023,0,68.8,2022-12-31T21:21:00Z,46.3,2022-12-31T05:15:00Z,33,2022-12-31T07:05:00Z,23.7,2022-12-31T22:45:00Z,30479.6,7.82,3,SW,216,35.39,2022-12-31T06:58:00Z
BG001,Kings Park,27.2,2023-01-01T04:54:00Z,16.2,2023-01-01T21:21:00Z,6.99,8.16,9.5,2,2023-01-01T16:00:00Z,,,1,2023-01-02T16:00:00Z,2023,0,69.3,2023-01-01T11:32:00Z,35.1,2023-01-01T04:19:00Z,33.3,2023-01-01T07:09:00Z,23.6,2023-01-01T23:06:00Z,34019.8,7.51,3,SE,137,31.86,2023-01-01T16:58:00Z
BG001,Kings Park,33.6,2023-01-02T08:16:00Z,17.9,2023-01-02T21:25:00Z,7.87,9.57,10.4,3,2023-01-02T16:00:00Z,,,1,2023-01-03T16:00:00Z,2023,0,63.9,2023-01-02T21:41:00Z,13.5,2023-01-02T09:47:00Z,34.4,2023-01-02T08:44:00Z,25.1,2023-01-02T01:01:00Z,33708.7,7.58,3,ESE,111,28.84,2023-01-02T15:09:00Z
BG001,Kings Park,35.5,2023-01-03T08:08:00Z,18.3,2023-01-03T21:08:00Z,8.03,9.65,10.6,4,2023-01-03T16:00:00Z,,,1,2023-01-04T16:00:00Z,2023,0,63.5,2023-01-03T21:35:00Z,14.8,2023-01-03T08:58:00Z,35.8,2023-01-03T08:13:00Z,25.8,2023-01-03T23:06:00Z,33593,6.44,3,SE,138,29.34,2023-01-03T14:30:00Z
BG001,Kings Park,35.8,2023-01-04T08:14:00Z,21.4,2023-01-04T20:37:00Z,8.03,9.65,10.7,5,2023-01-04T16:00:00Z,,,1,2023-01-05T16:00:00Z,2023,0,51,2023-01-04T20:37:00Z,13.9,2023-01-04T07:58:00Z,36.4,2023-01-04T08:25:00Z,26.7,2023-01-04T22:49:00Z,33799.3,5.72,3,E,84,30.85,2023-01-04T22:08:00Z
BG001,Kings Park,37.9,2023-01-05T07:24:00Z,26.9,2023-01-05T12:25:00Z,7.76,9.34,10.7,6,2023-01-05T16:00:00Z,,,1,2023-01-06T16:00:00Z,2023,0,44.9,2023-01-05T12:24:00Z,12.1,2023-01-05T08:17:00Z,37.9,2023-01-05T08:00:00Z,28.2,2023-01-05T01:01:00Z,31996,9.12,3,ESE,114,24.8,2023-01-05T02:53:00Z
BG001,Kings Park,32.7,2023-01-06T01:44:00Z,14.2,2023-01-06T21:22:00Z,5.64,6.78,7.2,7,2023-01-06T16:00:00Z,,,1,2023-01-07T16:00:00Z,2023,0,70.1,2023-01-06T05:29:00Z,19.3,2023-01-06T01:44:00Z,34.6,2023-01-06T04:29:00Z,23.6,2023-01-06T22:54:00Z,25143.5,8.65,3,S,189,40.9,2023-01-06T13:25:00Z
BG001,Kings Park,25.6,2023-01-07T06:09:00Z,16.6,2023-01-07T20:27:00Z,6.7,7.74,8.4,8,2023-01-07T16:00:00Z,,,1,2023-01-08T16:00:00Z,2023,0,74.6,2023-01-07T14:46:00Z,35.1,2023-01-07T03:50:00Z,33.3,2023-01-07T07:12:00Z,23.8,2023-01-07T22:46:00Z,33638.7,6.72,3,SSW,206,35.39,2023-01-07T07:49:00Z
BG001,Kings Park,27.9,2023-01-08T05:39:00Z,18.9,2023-01-08T21:32:00Z,6.84,7.9,8.9,9,2023-01-08T16:00:00Z,,,1,2023-01-09T16:00:00Z,2023,0,73.7,2023-01-08T12:47:00Z,34,2023-01-08T03:44:00Z,34,2023-01-08T07:31:00Z,24.6,2023-01-08T22:32:00Z,33421.5,4.85,3,SSW,193,34.88,2023-01-08T07:24:00Z
BG001,Kings Park,37,2023-01-09T06:51:00Z,22.6,2023-01-09T17:01:00Z,7.51,8.78,9.6,10,2023-01-09T16:00:00Z,,,1,2023-01-10T16:00:00Z,2023,0,82.5,2023-01-09T17:02:00Z,22.6,2023-01-09T06:21:00Z,36.7,2023-01-09T07:53:00Z,26.3,2023-01-09T01:01:00Z,32251.5,4.87,3,SSW,207,25.81,2023-01-09T09:32:00Z
BG001,Kings Park,35.2,2023-01-10T01:59:00Z,19.5,2023-01-10T21:37:00Z,6.02,6.88,7.2,11,2023-01-10T16:00:00Z,,,1,2023-01-11T16:00:00Z,2023,0,74.5,2023-01-10T14:47:00Z,22,2023-01-10T03:43:00Z,37.3,2023-01-10T06:53:00Z,26.8,2023-01-10T23:10:00Z,27339,6.3,3,SSW,193,25.31,2023-01-10T06:17:00Z
BG001,Kings Park,26.2,2023-01-11T03:53:00Z,15,2023-01-11T21:51:00Z,6.2,7.03,7.7,12,2023-01-11T16:00:00Z,,,1,2023-01-12T16:00:00Z,2023,0,85.4,2023-01-11T22:05:00Z,42.3,2023-01-11T02:41:00Z,34.5,2023-01-11T07:24:00Z,24.7,2023-01-11T22:41:00Z,31520.9,6.11,3,SSW,203,30.35,2023-01-11T08:39:00Z
BG001,Kings Park,29.7,2023-01-12T03:47:00Z,18.5,2023-01-12T21:26:00Z,6.94,8.03,8.5,13,2023-01-12T16:00:00Z,,,1,2023-01-13T16:00:00Z,2023,0,81.6,2023-01-12T21:38:00Z,35.9,2023-01-12T03:35:00Z,35.2,2023-01-12T07:25:00Z,25.2,2023-01-12T22:48:00Z,32793,9.9,3,SSW,203,28.33,2023-01-12T07:42:00Z
BG001,Kings Park,27.1,2023-01-13T06:06:00Z,15.1,2023-01-13T21:12:00Z,7.06,8.39,9.6,14,2023-01-13T16:00:00Z,,,1,2023-01-14T16:00:00Z,2023,0,72.4,2023-01-13T12:13:00Z,42.4,2023-01-14T00:59:00Z,33.9,2023-01-13T07:59:00Z,23.8,2023-01-13T23:05:00Z,33499.4,8.69,3,SSW,192,35.89,2023-01-13T06:32:00Z
BG001,Kings Park,31,2023-01-14T08:05:00Z,16.5,2023-01-14T21:27:00Z,7.84,9.55,10.3,15,2023-01-14T16:00:00Z,,,1,2023-01-15T16:00:00Z,2023,0,56.4,2023-01-14T21:40:00Z,17.2,2023-01-14T07:33:00Z,34.4,2023-01-14T08:17:00Z,24.4,2023-01-14T23:05:00Z,33825.4,7.86,3,SE,139,28.84,2023-01-14T14:47:00Z
BG001,Kings Park,30.7,2023-01-15T05:11:00Z,16.9,2023-01-15T21:47:00Z,6.75,8.03,9.1,16,2023-01-15T16:00:00Z,,,1,2023-01-16T16:00:00Z,2023,0,74.7,2023-01-15T21:45:00Z,27.9,2023-01-15T04:42:00Z,34.5,2023-01-15T07:51:00Z,24.4,2023-01-15T23:05:00Z,30044.4,12.67,3,SSW,197,30.85,2023-01-15T21:34:00Z
BG001,Kings Park,24.8,2023-01-16T05:42:00Z,14.2,2023-01-16T21:34:00Z,6.83,8.28,9.3,17,2023-01-16T16:00:00Z,,,1,2023-01-17T16:00:00Z,2023,0,59.8,2023-01-16T01:05:00Z,38.9,2023-01-16T05:27:00Z,32.2,2023-01-16T07:27:00Z,22.4,2023-01-16T22:49:00Z,32717.6,6.62,3,WSW,242,45.43,2023-01-16T03:41:00Z
BG001,Kings Park,28.3,2023-01-17T07:12:00Z,16,2023-01-17T20:42:00Z,6.97,8.26,9.1,18,2023-01-17T16:00:00Z,,,1,2023-01-18T16:00:00Z,2023,0,75.2,2023-01-17T13:46:00Z,20.1,2023-01-17T07:07:00Z,33.4,2023-01-17T07:59:00Z,23.1,2023-01-17T22:42:00Z,32848.5,7.05,3,SE,133,35.39,2023-01-17T16:40:00Z
BG001,Kings Park,32.2,2023-01-18T07:51:00Z,18.6,2023-01-18T21:44:00Z,7.15,8.54,9.6,19,2023-01-18T16:00:00Z,,,1,2023-01-19T16:00:00Z,2023,0,62.3,2023-01-18T12:35:00Z,19.4,2023-01-18T08:05:00Z,34.3,2023-01-18T08:47:00Z,24.3,2023-01-18T01:01:00Z,31910.8,5.65,3,E,93,29.84,2023-01-19T00:48:00Z
BG001,Kings Park,35.3,2023-01-19T07:09:00Z,21.3,2023-01-19T21:59:00Z,7.09,8.42,9.7,20,2023-01-19T16:00:00Z,,,1,2023-01-20T16:00:00Z,2023,0,59.8,2023-01-19T13:36:00Z,20.9,2023-01-19T07:09:00Z,36.2,2023-01-19T08:01:00Z,26.2,2023-01-19T01:01:00Z,31400.6,4.64,3,ESE,123,25.31,2023-01-19T01:19:00Z
BG001,Kings Park,37.8,2023-01-20T06:53:00Z,23.8,2023-01-20T15:13:00Z,7.49,8.92,9.6,21,2023-01-20T16:00:00Z,,,1,2023-01-21T16:00:00Z,2023,0,64.6,2023-01-20T15:08:00Z,18.5,2023-01-21T01:00:00Z,37.7,2023-01-20T07:44:00Z,28,2023-01-20T22:46:00Z,30662.4,3.76,3,SSW,203,24.3,2023-01-20T08:06:00Z
BG001,Kings Park,39.8,2023-01-21T04:34:00Z,23.5,2023-01-21T16:00:00Z,7.12,8.39,10.2,22,2023-01-21T16:00:00Z,,,1,2023-01-22T16:00:00Z,2023,0,58.1,2023-01-22T00:09:00Z,13.4,2023-01-21T05:17:00Z,39.7,2023-01-21T07:38:00Z,28.9,2023-01-21T23:13:00Z,30447.6,3.16,3,E,88,22.28,2023-01-21T01:04:00Z
BG001,Kings Park,31.1,2023-01-22T01:12:00Z,18.5,2023-01-22T21:36:00Z,6.31,6.76,8,23,2023-01-22T16:00:00Z,,,1,2023-01-23T16:00:00Z,2023,0,90.7,2023-01-22T22:22:00Z,39.2,2023-01-23T00:58:00Z,39,2023-01-22T07:47:00Z,27.6,2023-01-22T22:54:00Z,31511.2,2.5300000000000002,3,NW,311,18.25,2023-01-22T05:25:00Z
BG001,Kings Park,33.9,2023-01-23T02:58:00Z,17.5,2023-01-23T21:40:00Z,6.73,7.48,8.6,24,2023-01-23T16:00:00Z,,,1,2023-01-24T16:00:00Z,2023,0,91.5,2023-01-23T21:28:00Z,23.9,2023-01-23T02:57:00Z,38.5,2023-01-23T07:35:00Z,26.8,2023-01-23T22:58:00Z,31980.4,5.42,3,SSW,195,20.27,2023-01-23T05:49:00Z
BG001,Kings Park,32.7,2023-01-24T03:06:00Z,18.8,2023-01-24T22:14:00Z,7.23,8.36,9.4,25,2023-01-24T16:00:00Z,,,1,2023-01-25T16:00:00Z,2023,0,72.4,2023-01-24T13:47:00Z,29.8,2023-01-24T03:06:00Z,37.6,2023-01-24T07:22:00Z,26.4,2023-01-24T23:07:00Z,32374.2,5.37,3,SSW,203,33.88,2023-01-24T09:13:00Z
BG001,Kings Park,31.2,2023-01-25T06:03:00Z,18.9,2023-01-25T21:23:00Z,6.97,8.03,9.1,26,2023-01-25T16:00:00Z,,,1,2023-01-26T16:00:00Z,2023,0,65.2,2023-01-25T12:16:00Z,30.6,2023-01-25T05:06:00Z,37.1,2023-01-25T07:47:00Z,26,2023-01-25T23:17:00Z,32133.4,6.99,3,SSW,195,22.79,2023-01-25T07:15:00Z
BG001,Kings Park,31.6,2023-01-26T06:20:00Z,17.7,2023-01-26T21:39:00Z,7.23,8.5,9.4,27,2023-01-26T16:00:00Z,,,1,2023-01-27T16:00:00Z,2023,0,78,2023-01-26T15:16:00Z,23.2,2023-01-26T03:41:00Z,36.7,2023-01-26T07:19:00Z,25.4,2023-01-26T22:49:00Z,32231.8,8.74,3,SSW,198,29.84,2023-01-26T08:38:00Z
BG001,Kings Park,27.1,2023-01-27T04:36:00Z,16.9,2023-01-27T21:59:00Z,6.62,7.75,9,28,2023-01-27T16:00:00Z,,,1,2023-01-28T16:00:00Z,2023,0,67.1,2023-01-27T16:34:00Z,47.2,2023-01-27T03:16:00Z,34.8,2023-01-27T07:34:00Z,24.4,2023-01-27T23:05:00Z,31983.4,7.01,3,SSW,203,32.87,2023-01-27T09:02:00Z
BG001,Kings Park,29.7,2023-01-28T05:29:00Z,19.5,2023-01-28T22:08:00Z,7.03,8.27,9.4,29,2023-01-28T16:00:00Z,,,1,2023-01-29T16:00:00Z,2023,0,65.1,2023-01-28T11:56:00Z,35.3,2023-01-28T16:51:00Z,35.5,2023-01-28T07:22:00Z,25.3,2023-01-28T23:12:00Z,31647.1,4.62,3,SSW,194,32.36,2023-01-28T08:19:00Z
BG001,Kings Park,37.5,2023-01-29T06:56:00Z,24.6,2023-01-29T21:08:00Z,6.64,8.03,8.8,30,2023-01-29T16:00:00Z,,,1,2023-01-30T16:00:00Z,2023,0,58.9,2023-01-29T14:33:00Z,19.7,2023-01-29T06:54:00Z,37.1,2023-01-29T07:47:00Z,26.8,2023-01-29T01:01:00Z,27389.6,5.16,3,E,101,22.28,2023-01-29T18:35:00Z
BG001,Kings Park,37.8,2023-01-30T03:36:00Z,23.3,2023-01-30T21:50:00Z,7.38,8.69,9.6,31,2023-01-30T16:00:00Z,,,1,2023-01-31T16:00:00Z,2023,0,69,2023-01-30T15:14:00Z,19.4,2023-01-30T03:27:00Z,39.2,2023-01-30T07:32:00Z,28.3,2023-01-30T23:23:00Z,30697.1,6.39,3,SW,219,23.8,2023-01-30T08:34:00Z
BG001,Kings Park,33,2023-01-31T05:25:00Z,18.8,2023-01-31T21:37:00Z,7.29,8.61,9.4,1,2023-01-31T16:00:00Z,,,2,2023-02-01T16:00:00Z,2023,0,65.7,2023-01-31T18:32:00Z,29.1,2023-01-31T11:55:00Z,38.1,2023-01-31T08:03:00Z,26.7,2023-01-31T23:20:00Z,29950.7,8.87,3,SE,126,32.36,2023-01-31T13:56:00Z
BG001,Kings Park,32.7,2023-02-01T07:22:00Z,16.7,2023-02-01T21:35:00Z,7.41,8.95,9.5,2,2023-02-01T16:00:00Z,,,2,2023-02-02T16:00:00Z,2023,0,61.8,2023-02-01T21:27:00Z,28.3,2023-02-01T09:14:00Z,37.2,2023-02-01T08:00:00Z,25.8,2023-02-01T23:12:00Z,30824.9,7.83,3,SE,131,28.33,2023-02-01T02:31:00Z
BG001,Kings Park,33.8,2023-02-02T07:48:00Z,19,2023-02-02T20:58:00Z,7.7,9.5,9.9,3,2023-02-02T16:00:00Z,,,2,2023-02-03T16:00:00Z,2023,0,65.4,2023-02-02T20:57:00Z,12.9,2023-02-02T06:55:00Z,37,2023-02-02T08:17:00Z,26.2,2023-02-02T23:11:00Z,31333.9,6.32,3,SE,124,29.84,2023-02-02T17:01:00Z
